Life tables (period 5x10), Total 	Last modified: 05 Aug 2025; Methods Protocol: v6 (2017) 

PopName    Year          Age         mx       qx    ax      lx      dx      Lx       Tx     ex
CHE      1980-1989    105-109    0.66137  0.97327  1.37      37      36      55       56   1.51
CHE      1980-1989    110+       0.77154  1.00000  1.30       1       1       1        1   1.30
CHE      1990-1999        0      0.00547  0.00544  0.14  100000     544   99531  7857680  78.58
CHE      1990-1999      1-4      0.00032  0.00128  1.58   99456     127  397515  7758149  78.01
CHE      1990-1999      5-9      0.00016  0.00081  2.43   99328      80  496437  7360634  74.10
CHE      1990-1999     10-14     0.00017  0.00087  2.70   99248      87  496043  6864197  69.16
CHE      1990-1999     15-19     0.00052  0.00261  2.95   99162     259  495278  6368154  64.22
CHE      1990-1999     20-24     0.00091  0.00452  2.59   98903     447  493436  5872876  59.38
CHE      1990-1999     25-29     0.00092  0.00459  2.50   98455     452  491145  5379440  54.64
CHE      1990-1999     30-34     0.00104  0.00519  2.52   98003     509  488755  4888295  49.88
CHE      1990-1999     35-39     0.00114  0.00568  2.57   97494     554  486127  4399541  45.13
CHE      1990-1999     40-44     0.00165  0.00822  2.66   96940     797  482839  3913413  40.37
CHE      1990-1999     45-49     0.00245  0.01220  2.69   96144    1173  478010  3430574  35.68
CHE      1990-1999     50-54     0.00380  0.01884  2.68   94971    1790  470696  2952564  31.09
CHE      1990-1999     55-59     0.00593  0.02924  2.65   93182    2724  459506  2481868  26.63
CHE      1990-1999     60-64     0.00942  0.04610  2.67   90457    4170  442568  2022362  22.36
CHE      1990-1999     65-69     0.01526  0.07367  2.67   86287    6357  416628  1579795  18.31
CHE      1990-1999     70-74     0.02491  0.11767  2.66   79931    9405  377605  1163167  14.55
CHE      1990-1999     75-79     0.04198  0.19089  2.63   70526   13463  320679   785562  11.14
CHE      1990-1999     80-84     0.07455  0.31581  2.58   57063   18021  241728   464883   8.15
CHE      1990-1999     85-89     0.13166  0.49376  2.47   39042   19277  146420   223156   5.72
CHE      1990-1999     90-94     0.22695  0.69745  2.24   19765   13785   60738    76736   3.88
CHE      1990-1999     95-99     0.35620  0.85333  1.95    5980    5103   14326    15998   2.68
CHE      1990-1999    100-104    0.51698  0.94101  1.62     877     825    1596     1672   1.91
CHE      1990-1999    105-109    0.67840  0.97614  1.35      52      51      74       76   1.47
CHE      1990-1999    110+       0.79505  1.00000  1.26       1       1       2        2   1.26
CHE      2000-2009        0      0.00442  0.00441  0.14  100000     441   99621  8107007  81.07
CHE      2000-2009      1-4      0.00020  0.00081  1.62   99559      81  398046  8007385  80.43
CHE      2000-2009      5-9      0.00010  0.00051  2.43   99479      51  497263  7609340  76.49
CHE      2000-2009     10-14     0.00012  0.00059  2.87   99428      58  497016  7112077  71.53
CHE      2000-2009     15-19     0.00036  0.00180  2.98   99370     178  496488  6615061  66.57
CHE      2000-2009     20-24     0.00052  0.00260  2.48   99191     258  495305  6118573  61.68
CHE      2000-2009     25-29     0.00053  0.00263  2.49   98933     261  494012  5623269  56.84
CHE      2000-2009     30-34     0.00058  0.00290  2.57   98672     287  492667  5129257  51.98
CHE      2000-2009     35-39     0.00080  0.00397  2.61   98386     391  490996  4636590  47.13
CHE      2000-2009     40-44     0.00117  0.00585  2.68   97995     573  488644  4145594  42.30
CHE      2000-2009     45-49     0.00192  0.00955  2.69   97422     930  484958  3656950  37.54
CHE      2000-2009     50-54     0.00307  0.01526  2.70   96491    1473  479076  3171992  32.87
CHE      2000-2009     55-59     0.00490  0.02421  2.67   95019    2300  469736  2692916  28.34
CHE      2000-2009     60-64     0.00752  0.03694  2.65   92718    3425  455550  2223180  23.98
CHE      2000-2009     65-69     0.01171  0.05697  2.66   89293    5087  434538  1767630  19.80
CHE      2000-2009     70-74     0.01907  0.09128  2.67   84206    7687  403114  1333092  15.83
CHE      2000-2009     75-79     0.03274  0.15207  2.67   76520   11637  355440   929978  12.15
CHE      2000-2009     80-84     0.06158  0.26876  2.63   64883   17438  283157   574538   8.85
CHE      2000-2009     85-89     0.11614  0.45044  2.51   47445   21371  184010   291380   6.14
CHE      2000-2009     90-94     0.20869  0.66600  2.28   26074   17365   83209   107370   4.12
CHE      2000-2009     95-99     0.34095  0.84131  1.99    8709    7327   21489    24161   2.77
CHE      2000-2009    100-104    0.50938  0.93914  1.64    1382    1298    2548     2671   1.93
CHE      2000-2009    105-109    0.68044  0.97670  1.35      84      82     121      123   1.46
CHE      2000-2009    110+       0.80294  1.00000  1.25       2       2       2        2   1.25
CHE      2010-2019        0      0.00374  0.00373  0.14  100000     373   99680  8304807  83.05
CHE      2010-2019      1-4      0.00013  0.00051  1.68   99627      51  398391  8205127  82.36
CHE      2010-2019      5-9      0.00007  0.00035  2.46   99576      35  497792  7806736  78.40
CHE      2010-2019     10-14     0.00008  0.00041  2.63   99541      41  497609  7308944  73.43
CHE      2010-2019     15-19     0.00023  0.00115  2.90   99500     114  497262  6811335  68.46
CHE      2010-2019     20-24     0.00031  0.00154  2.53   99386     153  496553  6314073  63.53
CHE      2010-2019     25-29     0.00034  0.00168  2.55   99233     167  495755  5817520  58.62
CHE      2010-2019     30-34     0.00039  0.00195  2.63   99066     193  494871  5321766  53.72
CHE      2010-2019     35-39     0.00054  0.00269  2.69   98873     266  493749  4826894  48.82
CHE      2010-2019     40-44     0.00086  0.00432  2.70   98607     425  492055  4333146  43.94
CHE      2010-2019     45-49     0.00141  0.00702  2.69   98181     689  489311  3841090  39.12
CHE      2010-2019     50-54     0.00235  0.01169  2.70   97492    1140  484837  3351779  34.38
CHE      2010-2019     55-59     0.00386  0.01910  2.67   96352    1841  477464  2866942  29.75
CHE      2010-2019     60-64     0.00621  0.03060  2.68   94511    2892  465849  2389478  25.28
CHE      2010-2019     65-69     0.00983  0.04805  2.65   91619    4402  447747  1923629  21.00
CHE      2010-2019     70-74     0.01556  0.07508  2.67   87217    6548  420819  1475882  16.92
CHE      2010-2019     75-79     0.02653  0.12495  2.68   80669   10080  379998  1055063  13.08
CHE      2010-2019     80-84     0.05134  0.22929  2.67   70590   16186  315254   675065   9.56
CHE      2010-2019     85-89     0.10107  0.40558  2.57   54404   22065  218326   359811   6.61
CHE      2010-2019     90-94     0.19105  0.63403  2.35   32339   20504  107323   141485   4.38
CHE      2010-2019     95-99     0.32492  0.82727  2.03   11835    9791   30133    34162   2.89
CHE      2010-2019    100-104    0.49884  0.93595  1.66    2044    1913    3836     4028   1.97
CHE      2010-2019    105-109    0.67748  0.97652  1.36     131     128     189      193   1.47
CHE      2010-2019    110+       0.80500  1.00000  1.24       3       3       4        4   1.24
CHE      2020-2023        0      0.00349  0.00348  0.14  100000     348   99702  8357352  83.57
CHE      2020-2023      1-4      0.00014  0.00055  1.73   99652      55  398484  8257651  82.86
CHE      2020-2023      5-9      0.00007  0.00035  2.12   99597      35  497886  7859167  78.91
CHE      2020-2023     10-14     0.00008  0.00040  2.87   99562      40  497727  7361281  73.94
CHE      2020-2023     15-19     0.00023  0.00115  2.92   99523     115  497375  6863555  68.96
CHE      2020-2023     20-24     0.00030  0.00152  2.47   99408     151  496658  6366180  64.04
CHE      2020-2023     25-29     0.00032  0.00160  2.53   99257     159  495893  5869522  59.13
CHE      2020-2023     30-34     0.00038  0.00190  2.48   99098     188  495017  5373629  54.23
CHE      2020-2023     35-39     0.00050  0.00249  2.62   98910     246  493965  4878612  49.32
