Life tables (period 5x5), Females 	Last modified: 05 Aug 2025; Methods Protocol: v6 (2017) 

PopName    Year          Age         mx       qx    ax      lx      dx      Lx       Tx     ex
HUN      2010-2014     50-54     0.00501  0.02477  2.66   96321    2386  476017  2928639  30.40
HUN      2010-2014     55-59     0.00748  0.03675  2.64   93936    3453  461545  2452622  26.11
HUN      2010-2014     60-64     0.01086  0.05290  2.61   90483    4787  440986  1991077  22.00
HUN      2010-2014     65-69     0.01544  0.07448  2.62   85696    6383  413285  1550091  18.09
HUN      2010-2014     70-74     0.02451  0.11586  2.65   79313    9189  374989  1136806  14.33
HUN      2010-2014     75-79     0.04307  0.19561  2.66   70124   13717  318482   761817  10.86
HUN      2010-2014     80-84     0.07866  0.33036  2.58   56407   18635  236909   443336   7.86
HUN      2010-2014     85-89     0.14201  0.52021  2.43   37773   19650  138366   206426   5.46
HUN      2010-2014     90-94     0.23687  0.71144  2.19   18123   12893   54433    68061   3.76
HUN      2010-2014     95-99     0.36762  0.86163  1.92    5230    4506   12257    13627   2.61
HUN      2010-2014    100-104    0.52118  0.94169  1.61     724     681    1307     1370   1.89
HUN      2010-2014    105-109    0.67253  0.97498  1.36      42      41      61       63   1.48
HUN      2010-2014    110+       0.78258  1.00000  1.28       1       1       1        1   1.28
HUN      2015-2019        0      0.00337  0.00336  0.14  100000     336   99712  7938352  79.38
HUN      2015-2019      1-4      0.00019  0.00075  1.52   99664      75  398469  7838640  78.65
HUN      2015-2019      5-9      0.00009  0.00047  2.58   99589      47  497832  7440171  74.71
HUN      2015-2019     10-14     0.00009  0.00044  2.66   99542      44  497608  6942339  69.74
HUN      2015-2019     15-19     0.00017  0.00083  2.87   99498      83  497314  6444731  64.77
HUN      2015-2019     20-24     0.00024  0.00118  2.49   99415     117  496784  5947417  59.82
HUN      2015-2019     25-29     0.00027  0.00134  2.66   99298     133  496182  5450633  54.89
HUN      2015-2019     30-34     0.00044  0.00220  2.73   99166     218  495334  4954451  49.96
HUN      2015-2019     35-39     0.00073  0.00364  2.65   98948     360  493894  4459117  45.07
HUN      2015-2019     40-44     0.00117  0.00584  2.73   98588     576  491632  3965223  40.22
HUN      2015-2019     45-49     0.00224  0.01116  2.74   98012    1094  487585  3473591  35.44
HUN      2015-2019     50-54     0.00424  0.02097  2.72   96918    2033  479963  2986006  30.81
HUN      2015-2019     55-59     0.00713  0.03506  2.67   94885    3327  466681  2506043  26.41
HUN      2015-2019     60-64     0.01087  0.05298  2.63   91558    4851  446307  2039362  22.27
HUN      2015-2019     65-69     0.01562  0.07532  2.63   86708    6530  418034  1593055  18.37
HUN      2015-2019     70-74     0.02334  0.11061  2.64   80177    8869  379981  1175021  14.66
HUN      2015-2019     75-79     0.04058  0.18536  2.67   71308   13218  325721   795040  11.15
HUN      2015-2019     80-84     0.07648  0.32290  2.59   58091   18757  245273   469319   8.08
HUN      2015-2019     85-89     0.13386  0.49815  2.43   39333   19594  146380   224046   5.70
HUN      2015-2019     90-94     0.22400  0.69203  2.24   19739   13660   60984    77666   3.93
HUN      2015-2019     95-99     0.34681  0.84396  1.96    6079    5130   14793    16682   2.74
HUN      2015-2019    100-104    0.49402  0.93172  1.66     949     884    1789     1889   1.99
HUN      2015-2019    105-109    0.64363  0.97045  1.40      65      63      98      100   1.55
HUN      2015-2019    110+       0.75586  1.00000  1.32       2       2       3        3   1.32
IRL      1950-1954        0      0.03729  0.03620  0.19  100000    3620   97073  6804726  68.05
IRL      1950-1954      1-4      0.00204  0.00814  1.48   96380     784  383544  6707653  69.60
IRL      1950-1954      5-9      0.00068  0.00340  2.14   95596     325  477050  6324109  66.15
IRL      1950-1954     10-14     0.00063  0.00314  2.65   95271     299  475649  5847058  61.37
IRL      1950-1954     15-19     0.00108  0.00540  2.67   94971     513  473662  5371410  56.56
IRL      1950-1954     20-24     0.00161  0.00800  2.63   94459     756  470501  4897748  51.85
IRL      1950-1954     25-29     0.00200  0.00995  2.66   93703     933  466332  4427247  47.25
IRL      1950-1954     30-34     0.00237  0.01178  2.53   92770    1093  461150  3960915  42.70
IRL      1950-1954     35-39     0.00308  0.01528  2.58   91677    1401  454994  3499765  38.17
IRL      1950-1954     40-44     0.00383  0.01899  2.51   90276    1715  447118  3044771  33.73
IRL      1950-1954     45-49     0.00533  0.02630  2.56   88561    2329  437129  2597653  29.33
IRL      1950-1954     50-54     0.00844  0.04136  2.54   86232    3566  422400  2160524  25.05
IRL      1950-1954     55-59     0.01191  0.05788  2.59   82666    4785  401816  1738124  21.03
IRL      1950-1954     60-64     0.01973  0.09405  2.52   77881    7325  371270  1336308  17.16
IRL      1950-1954     65-69     0.02975  0.13871  2.57   70556    9787  328995   965037  13.68
IRL      1950-1954     70-74     0.05375  0.23762  2.56   60769   14440  268677   636043  10.47
IRL      1950-1954     75-79     0.08569  0.35148  2.44   46329   16284  190025   367366   7.93
IRL      1950-1954     80-84     0.13578  0.50111  2.39   30045   15056  110882   177341   5.90
IRL      1950-1954     85-89     0.20126  0.63946  2.15   14989    9585   47626    66459   4.43
IRL      1950-1954     90-94     0.26471  0.74460  2.06    5404    4024   15201    18833   3.48
IRL      1950-1954     95-99     0.36728  0.85567  1.88    1380    1181    3216     3632   2.63
IRL      1950-1954    100-104    0.47138  0.91857  1.68     199     183     388      416   2.09
IRL      1950-1954    105-109    0.57840  0.95502  1.49      16      15      27       28   1.72
IRL      1950-1954    110+       0.66356  1.00000  1.51       1       1       1        1   1.51
IRL      1955-1959        0      0.03038  0.02963  0.16  100000    2963   97524  7070855  70.71
IRL      1955-1959      1-4      0.00127  0.00505  1.51   97037     490  386928  6973331  71.86
IRL      1955-1959      5-9      0.00047  0.00234  2.17   96547     226  482094  6586403  68.22
IRL      1955-1959     10-14     0.00034  0.00171  2.62   96321     164  481214  6104308  63.37
IRL      1955-1959     15-19     0.00049  0.00242  2.55   96157     233  480212  5623094  58.48
IRL      1955-1959     20-24     0.00078  0.00390  2.70   95924     374  478759  5142882  53.61
IRL      1955-1959     25-29     0.00103  0.00512  2.66   95550     489  476605  4664123  48.81
IRL      1955-1959     30-34     0.00154  0.00769  2.61   95061     731  473554  4187518  44.05
IRL      1955-1959     35-39     0.00223  0.01108  2.67   94330    1045  469215  3713964  39.37
IRL      1955-1959     40-44     0.00308  0.01526  2.56   93284    1424  462949  3244748  34.78
IRL      1955-1959     45-49     0.00452  0.02238  2.63   91861    2055  454421  2781799  30.28
IRL      1955-1959     50-54     0.00740  0.03638  2.61   89805    3267  441208  2327378  25.92
IRL      1955-1959     55-59     0.01012  0.04939  2.55   86538    4274  422234  1886170  21.80
IRL      1955-1959     60-64     0.01811  0.08673  2.57   82264    7135  393984  1463936  17.80
IRL      1955-1959     65-69     0.02563  0.12062  2.57   75129    9062  353588  1069952  14.24
IRL      1955-1959     70-74     0.05022  0.22451  2.64   66067   14833  295381   716365  10.84
IRL      1955-1959     75-79     0.07905  0.32844  2.43   51235   16827  212868   420984   8.22
IRL      1955-1959     80-84     0.12984  0.48646  2.42   34407   16738  128910   208116   6.05
IRL      1955-1959     85-89     0.19546  0.62997  2.18   17670   11131   56948    79206   4.48
IRL      1955-1959     90-94     0.27156  0.75377  2.05    6538    4928   18148    22258   3.40
IRL      1955-1959     95-99     0.37903  0.86564  1.86    1610    1394    3677     4110   2.55
IRL      1955-1959    100-104    0.49271  0.92833  1.64     216     201     408      433   2.00
IRL      1955-1959    105-109    0.60771  0.96221  1.45      16      15      25       25   1.64
IRL      1955-1959    110+       0.69766  1.00000  1.43       1       1       1        1   1.43
IRL      1960-1964        0      0.02513  0.02460  0.14  100000    2460   97894  7210697  72.11
IRL      1960-1964      1-4      0.00106  0.00423  1.55   97540     412  389148  7112803  72.92
IRL      1960-1964      5-9      0.00041  0.00203  2.21   97128     197  485088  6723655  69.22
IRL      1960-1964     10-14     0.00030  0.00150  2.52   96931     146  484292  6238567  64.36
IRL      1960-1964     15-19     0.00036  0.00179  2.74   96785     173  483533  5754275  59.45
IRL      1960-1964     20-24     0.00064  0.00318  2.55   96612     307  482306  5270742  54.56
IRL      1960-1964     25-29     0.00081  0.00402  2.62   96305     387  480600  4788436  49.72
IRL      1960-1964     30-34     0.00125  0.00622  2.53   95918     597  478113  4307836  44.91
IRL      1960-1964     35-39     0.00183  0.00912  2.58   95321     869  474499  3829723  40.18
IRL      1960-1964     40-44     0.00263  0.01306  2.50   94452    1234  469175  3355224  35.52
IRL      1960-1964     45-49     0.00409  0.02025  2.69   93218    1888  461729  2886049  30.96
IRL      1960-1964     50-54     0.00686  0.03374  2.62   91330    3081  449314  2424320  26.54
IRL      1960-1964     55-59     0.00934  0.04571  2.64   88249    4034  431709  1975005  22.38
IRL      1960-1964     60-64     0.01609  0.07750  2.63   84215    6527  405617  1543297  18.33
IRL      1960-1964     65-69     0.02489  0.11741  2.58   77688    9121  366405  1137679  14.64
IRL      1960-1964     70-74     0.04506  0.20350  2.62   68566   13953  309664   771275  11.25
IRL      1960-1964     75-79     0.07447  0.31360  2.48   54613   17127  229967   461611   8.45
IRL      1960-1964     80-84     0.12488  0.47285  2.43   37487   17726  141938   231644   6.18
IRL      1960-1964     85-89     0.19173  0.62769  2.25   19761   12404   64694    89705   4.54
IRL      1960-1964     90-94     0.27143  0.75764  2.08    7357    5574   20537    25012   3.40
IRL      1960-1964     95-99     0.38576  0.87121  1.85    1783    1553    4027     4475   2.51
IRL      1960-1964    100-104    0.50614  0.93395  1.62     230     214     424      448   1.95
IRL      1960-1964    105-109    0.62655  0.96624  1.42      15      15      23       24   1.59
IRL      1960-1964    110+       0.71942  1.00000  1.39       1       1       1        1   1.39
IRL      1965-1969        0      0.02086  0.02049  0.13  100000    2049   98213  7304705  73.05
IRL      1965-1969      1-4      0.00079  0.00317  1.52   97951     311  391035  7206493  73.57
IRL      1965-1969      5-9      0.00033  0.00166  2.37   97640     162  487776  6815458  69.80
IRL      1965-1969     10-14     0.00026  0.00129  2.37   97478     126  487061  6327682  64.91
IRL      1965-1969     15-19     0.00039  0.00194  2.73   97352     189  486333  5840621  59.99
IRL      1965-1969     20-24     0.00046  0.00230  2.66   97163     224  485294  5354287  55.11
IRL      1965-1969     25-29     0.00066  0.00331  2.70   96940     321  483961  4868993  50.23
IRL      1965-1969     30-34     0.00099  0.00494  2.70   96619     477  481997  4385032  45.38
IRL      1965-1969     35-39     0.00136  0.00678  2.72   96142     652  479222  3903035  40.60
IRL      1965-1969     40-44     0.00242  0.01205  2.69   95489    1150  474788  3423813  35.86
IRL      1965-1969     45-49     0.00401  0.01987  2.57   94339    1875  467138  2949025  31.26
IRL      1965-1969     50-54     0.00648  0.03191  2.60   92464    2950  455250  2481887  26.84
IRL      1965-1969     55-59     0.00918  0.04492  2.65   89514    4021  438105  2026637  22.64
IRL      1965-1969     60-64     0.01575  0.07586  2.58   85493    6486  411785  1588532  18.58
IRL      1965-1969     65-69     0.02401  0.11353  2.61   79007    8970  373556  1176747  14.89
IRL      1965-1969     70-74     0.04423  0.20021  2.63   70037   14022  317001   803191  11.47
IRL      1965-1969     75-79     0.07159  0.30289  2.46   56015   16966  236997   486190   8.68
IRL      1965-1969     80-84     0.11853  0.45530  2.46   39049   17779  149998   249194   6.38
IRL      1965-1969     85-89     0.18562  0.61367  2.24   21270   13053   70319    99196   4.66
IRL      1965-1969     90-94     0.25915  0.73771  2.08    8217    6062   23392    28876   3.51
IRL      1965-1969     95-99     0.37969  0.86709  1.87    2155    1869    4922     5485   2.54
IRL      1965-1969    100-104    0.50214  0.93265  1.63     286     267     532      563   1.96
IRL      1965-1969    105-109    0.62509  0.96607  1.42      19      19      30       31   1.59
IRL      1965-1969    110+       0.71993  1.00000  1.39       1       1       1        1   1.39
IRL      1970-1974        0      0.01614  0.01591  0.12  100000    1591   98593  7376256  73.76
IRL      1970-1974      1-4      0.00072  0.00289  1.55   98409     285  392938  7277663  73.95
IRL      1970-1974      5-9      0.00029  0.00143  2.44   98124     141  490262  6884725  70.16
IRL      1970-1974     10-14     0.00023  0.00115  2.73   97984     113  489662  6394464  65.26
IRL      1970-1974     15-19     0.00042  0.00212  2.58   97871     207  488852  5904801  60.33
IRL      1970-1974     20-24     0.00051  0.00252  2.47   97664     246  487695  5415950  55.46
IRL      1970-1974     25-29     0.00061  0.00304  2.61   97417     296  486379  4928255  50.59
IRL      1970-1974     30-34     0.00078  0.00389  2.68   97121     377  484730  4441875  45.74
IRL      1970-1974     35-39     0.00125  0.00624  2.69   96744     604  482326  3957146  40.90
IRL      1970-1974     40-44     0.00222  0.01104  2.66   96140    1062  478218  3474819  36.14
IRL      1970-1974     45-49     0.00388  0.01922  2.67   95078    1827  471128  2996602  31.52
IRL      1970-1974     50-54     0.00618  0.03046  2.63   93251    2840  459534  2525473  27.08
IRL      1970-1974     55-59     0.00916  0.04483  2.61   90411    4053  442385  2065939  22.85
IRL      1970-1974     60-64     0.01540  0.07426  2.60   86358    6413  416409  1623553  18.80
IRL      1970-1974     65-69     0.02372  0.11236  2.65   79944    8982  378604  1207144  15.10
IRL      1970-1974     70-74     0.04231  0.19221  2.62   70962   13640  322382   828540  11.68
IRL      1970-1974     75-79     0.06982  0.29742  2.51   57323   17049  244182   506159   8.83
IRL      1970-1974     80-84     0.11460  0.44427  2.47   40274   17892  156133   261976   6.50
IRL      1970-1974     85-89     0.18130  0.60671  2.27   22381   13579   74897   105843   4.73
IRL      1970-1974     90-94     0.25944  0.74059  2.10    8802    6519   25127    30947   3.52
IRL      1970-1974     95-99     0.37882  0.86679  1.87    2283    1979    5225     5820   2.55
IRL      1970-1974    100-104    0.50421  0.93365  1.63     304     284     563      595   1.96
IRL      1970-1974    105-109    0.62990  0.96709  1.42      20      20      31       32   1.58
IRL      1970-1974    110+       0.72639  1.00000  1.38       1       1       1        1   1.38
IRL      1975-1979        0      0.01376  0.01359  0.12  100000    1359   98805  7472992  74.73
IRL      1975-1979      1-4      0.00063  0.00252  1.58   98641     249  393960  7374187  74.76
IRL      1975-1979      5-9      0.00027  0.00134  2.35   98392     132  491610  6980227  70.94
IRL      1975-1979     10-14     0.00021  0.00106  2.58   98260     104  491048  6488617  66.04
IRL      1975-1979     15-19     0.00033  0.00166  2.65   98156     163  490395  5997569  61.10
IRL      1975-1979     20-24     0.00041  0.00206  2.57   97993     202  489474  5507173  56.20
IRL      1975-1979     25-29     0.00051  0.00254  2.68   97791     248  488381  5017699  51.31
IRL      1975-1979     30-34     0.00065  0.00325  2.63   97543     317  486963  4529318  46.43
IRL      1975-1979     35-39     0.00115  0.00572  2.70   97226     556  484852  4042355  41.58
IRL      1975-1979     40-44     0.00194  0.00967  2.60   96670     935  481106  3557503  36.80
IRL      1975-1979     45-49     0.00338  0.01676  2.69   95735    1604  474965  3076397  32.13
IRL      1975-1979     50-54     0.00566  0.02794  2.66   94131    2630  464502  2601432  27.64
IRL      1975-1979     55-59     0.00857  0.04201  2.68   91501    3844  448592  2136931  23.35
IRL      1975-1979     60-64     0.01388  0.06714  2.58   87657    5885  424042  1688339  19.26
IRL      1975-1979     65-69     0.02215  0.10536  2.68   81772    8616  388884  1264297  15.46
IRL      1975-1979     70-74     0.03935  0.17992  2.62   73156   13162  334514   875413  11.97
IRL      1975-1979     75-79     0.06593  0.28334  2.52   59994   16999  257827   540899   9.02
IRL      1975-1979     80-84     0.11277  0.43926  2.49   42995   18886  167479   283072   6.58
IRL      1975-1979     85-89     0.17744  0.60031  2.31   24109   14473   81563   115594   4.79
IRL      1975-1979     90-94     0.25824  0.74499  2.16    9636    7179   27799    34030   3.53
IRL      1975-1979     95-99     0.38076  0.86852  1.87    2457    2134    5605     6232   2.54
IRL      1975-1979    100-104    0.50903  0.93562  1.62     323     302     594      626   1.94
IRL      1975-1979    105-109    0.63704  0.96849  1.41      21      20      32       33   1.56
IRL      1975-1979    110+       0.73467  1.00000  1.36       1       1       1        1   1.36
IRL      1980-1984        0      0.00929  0.00922  0.13  100000     922   99198  7602104  76.02
IRL      1980-1984      1-4      0.00050  0.00198  1.72   99078     196  395866  7502906  75.73
IRL      1980-1984      5-9      0.00022  0.00110  2.32   98882     109  494119  7107040  71.87
IRL      1980-1984     10-14     0.00018  0.00088  2.64   98773      86  493662  6612921  66.95
IRL      1980-1984     15-19     0.00034  0.00171  2.60   98687     169  493028  6119259  62.01
IRL      1980-1984     20-24     0.00041  0.00204  2.54   98518     201  492095  5626231  57.11
IRL      1980-1984     25-29     0.00041  0.00205  2.68   98317     202  491115  5134136  52.22
IRL      1980-1984     30-34     0.00059  0.00293  2.67   98115     287  489905  4643021  47.32
IRL      1980-1984     35-39     0.00085  0.00426  2.66   97827     417  488160  4153116  42.45
IRL      1980-1984     40-44     0.00168  0.00838  2.70   97410     816  485173  3664956  37.62
IRL      1980-1984     45-49     0.00279  0.01386  2.72   96594    1339  479924  3179782  32.92
IRL      1980-1984     50-54     0.00514  0.02541  2.71   95255    2420  470727  2699858  28.34
IRL      1980-1984     55-59     0.00799  0.03924  2.71   92835    3643  455817  2229131  24.01
IRL      1980-1984     60-64     0.01332  0.06456  2.63   89193    5758  432334  1773314  19.88
IRL      1980-1984     65-69     0.02072  0.09884  2.67   83434    8246  397933  1340980  16.07
IRL      1980-1984     70-74     0.03569  0.16445  2.62   75188   12365  346467   943047  12.54
IRL      1980-1984     75-79     0.06005  0.26184  2.56   62823   16450  273951   596580   9.50
IRL      1980-1984     80-84     0.10379  0.41223  2.51   46374   19117  184192   322629   6.96
IRL      1980-1984     85-89     0.16415  0.56922  2.31   27257   15515   94517   138437   5.08
IRL      1980-1984     90-94     0.24071  0.71670  2.18   11742    8415   34959    43920   3.74
IRL      1980-1984     95-99     0.35600  0.84903  1.92    3326    2824    7933     8961   2.69
IRL      1980-1984    100-104    0.48086  0.92454  1.67     502     464     966     1028   2.05
IRL      1980-1984    105-109    0.60888  0.96306  1.45      38      36      60       62   1.63
IRL      1980-1984    110+       0.70860  1.00000  1.41       1       1       2        2   1.41
IRL      1985-1989        0      0.00753  0.00749  0.13  100000     749   99351  7704335  77.04
IRL      1985-1989      1-4      0.00036  0.00144  1.60   99251     143  396662  7604984  76.62
IRL      1985-1989      5-9      0.00015  0.00077  2.15   99108      76  495325  7208322  72.73
IRL      1985-1989     10-14     0.00018  0.00090  2.79   99032      89  494965  6712996  67.79
IRL      1985-1989     15-19     0.00028  0.00141  2.86   98943     140  494417  6218031  62.84
IRL      1985-1989     20-24     0.00033  0.00165  2.53   98804     163  493615  5723614  57.93
IRL      1985-1989     25-29     0.00031  0.00156  2.48   98640     154  492816  5229999  53.02
IRL      1985-1989     30-34     0.00054  0.00271  2.60   98487     266  491796  4737183  48.10
IRL      1985-1989     35-39     0.00079  0.00392  2.69   98220     385  490214  4245387  43.22
IRL      1985-1989     40-44     0.00138  0.00690  2.68   97835     675  487613  3755173  38.38
IRL      1985-1989     45-49     0.00242  0.01205  2.65   97160    1171  483045  3267560  33.63
IRL      1985-1989     50-54     0.00422  0.02091  2.64   95989    2007  475202  2784515  29.01
IRL      1985-1989     55-59     0.00723  0.03557  2.72   93982    3343  462272  2309313  24.57
IRL      1985-1989     60-64     0.01240  0.06027  2.70   90639    5463  440613  1847041  20.38
IRL      1985-1989     65-69     0.01946  0.09303  2.65   85176    7924  407237  1406428  16.51
IRL      1985-1989     70-74     0.03335  0.15479  2.69   77252   11958  358606   999191  12.93
IRL      1985-1989     75-79     0.05613  0.24721  2.59   65294   16142  287592   640586   9.81
IRL      1985-1989     80-84     0.09584  0.38747  2.53   49153   19045  198711   352994   7.18
IRL      1985-1989     85-89     0.16043  0.56228  2.34   30107   16929  105517   154283   5.12
IRL      1985-1989     90-94     0.24325  0.72108  2.18   13179    9503   39066    48766   3.70
IRL      1985-1989     95-99     0.36368  0.85635  1.91    3676    3148    8656     9699   2.64
IRL      1985-1989    100-104    0.49831  0.93224  1.64     528     492     988     1044   1.98
IRL      1985-1989    105-109    0.63422  0.96829  1.41      36      35      55       56   1.57
IRL      1985-1989    110+       0.73773  1.00000  1.36       1       1       2        2   1.36
IRL      1990-1994        0      0.00596  0.00593  0.14  100000     593   99488  7814170  78.14
IRL      1990-1994      1-4      0.00028  0.00113  1.77   99407     112  397379  7714682  77.61
IRL      1990-1994      5-9      0.00012  0.00060  2.26   99295      59  496313  7317303  73.69
IRL      1990-1994     10-14     0.00014  0.00068  2.61   99236      68  496017  6820990  68.74
IRL      1990-1994     15-19     0.00027  0.00134  2.76   99168     133  495544  6324973  63.78
IRL      1990-1994     20-24     0.00032  0.00160  2.54   99035     159  494788  5829429  58.86
IRL      1990-1994     25-29     0.00041  0.00206  2.64   98877     204  493904  5334641  53.95
IRL      1990-1994     30-34     0.00048  0.00240  2.55   98673     237  492787  4840737  49.06
IRL      1990-1994     35-39     0.00079  0.00396  2.58   98436     390  491239  4347951  44.17
IRL      1990-1994     40-44     0.00131  0.00652  2.73   98047     640  488782  3856711  39.34
IRL      1990-1994     45-49     0.00233  0.01159  2.69   97407    1129  484430  3367929  34.58
IRL      1990-1994     50-54     0.00373  0.01849  2.68   96278    1780  477270  2883498  29.95
IRL      1990-1994     55-59     0.00614  0.03026  2.70   94498    2859  465912  2406228  25.46
IRL      1990-1994     60-64     0.01038  0.05069  2.67   91639    4645  447370  1940316  21.17
IRL      1990-1994     65-69     0.01757  0.08443  2.69   86994    7345  418037  1492945  17.16
IRL      1990-1994     70-74     0.02973  0.13901  2.66   79649   11072  372374  1074909  13.50
IRL      1990-1994     75-79     0.05195  0.23102  2.61   68577   15843  304954   702535  10.24
IRL      1990-1994     80-84     0.08825  0.36255  2.54   52734   19119  216636   397581   7.54
IRL      1990-1994     85-89     0.14751  0.53327  2.40   33616   17926  121524   180944   5.38
IRL      1990-1994     90-94     0.23638  0.71103  2.20   15689   11156   47195    59420   3.79
IRL      1990-1994     95-99     0.35453  0.84942  1.93    4534    3851   10862    12225   2.70
IRL      1990-1994    100-104    0.49300  0.93057  1.66     683     635    1289     1363   2.00
IRL      1990-1994    105-109    0.63366  0.96838  1.41      47      46      72       74   1.57
IRL      1990-1994    110+       0.74061  1.00000  1.35       1       1       2        2   1.35
IRL      1995-1999        0      0.00561  0.00558  0.14  100000     558   99519  7872975  78.73
IRL      1995-1999      1-4      0.00030  0.00122  1.56   99442     121  397474  7773456  78.17
IRL      1995-1999      5-9      0.00010  0.00051  2.73   99321      50  496491  7375983  74.26
IRL      1995-1999     10-14     0.00015  0.00076  2.66   99271      76  496175  6879492  69.30
IRL      1995-1999     15-19     0.00031  0.00157  2.66   99195     156  495610  6383317  64.35
IRL      1995-1999     20-24     0.00035  0.00172  2.38   99039     171  494749  5887707  59.45
IRL      1995-1999     25-29     0.00038  0.00188  2.59   98868     186  493893  5392957  54.55
IRL      1995-1999     30-34     0.00054  0.00269  2.76   98682     266  492816  4899064  49.64
IRL      1995-1999     35-39     0.00075  0.00373  2.74   98417     367  491255  4406248  44.77
IRL      1995-1999     40-44     0.00125  0.00624  2.73   98050     612  488862  3914992  39.93
IRL      1995-1999     45-49     0.00206  0.01027  2.68   97439    1001  484871  3426130  35.16
IRL      1995-1999     50-54     0.00347  0.01720  2.79   96438    1659  478524  2941258  30.50
IRL      1995-1999     55-59     0.00541  0.02671  2.68   94779    2531  468016  2462735  25.98
IRL      1995-1999     60-64     0.00925  0.04530  2.69   92247    4179  451586  1994719  21.62
IRL      1995-1999     65-69     0.01583  0.07636  2.69   88069    6725  424783  1543133  17.52
